cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
"13947","0","869953","1061222","Alamosa State Bank","Alamosa","CO","81101","6/30/2018","8/15/2018","NM","2225 Main Street","ALAMOSA BANCORPORATION, LTD.","2","0","0","2","1","Alamosa","","","3/1/1907","2/23/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.alamosastatebank.com","4589","181","4408","91","233","0","164","","69","2100","1233","209","658","2450","0","0","2450","0","2450","0","2450","8","1467","0","2450"
"17230","0","2732","1208933","Albany Bank and Trust Company National Association","Chicago","IL","60625","6/30/2018","8/15/2018","N","3424 West Lawrence Avenue","ALBANK CORPORATION","4","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/27/1953","6/27/1953","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.albanybank.com","11149","1195","9954","250","485","105","199","","181","6156","4015","845","1296","4033","0","1240","2793","0","2793","0","2793","17","600","0","2793"
"17622","12071","388744","0","Alden State Bank","Alden","MI","49612","6/30/2018","8/15/2018","NM","Coy And Helena Streets","","4","0","0","4","0","Antrim","","","1/1/1934","6/22/1956","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","http://www.aldenbank.com","4040","208","3832","120","598","0","287","","311","2675","1519","292","864","1635","0","365","1270","0","1270","0","1270","-57","507","0","1270"
"9831","0","414102","0","Alden State Bank","Alden","NY","14004","6/30/2018","8/15/2018","SM","13216 Broadway","","2","0","0","5","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","10/5/1916","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.aldenstate.com","6704","516","6188","451","788","0","316","","472","3681","2205","263","1213","2844","0","615","2229","0","2229","0","2229","37","699","0","2229"
"3931","10999","933256","2067007","Alerus Financial, National Association","Grand Forks","ND","58201","6/30/2018","8/15/2018","N","401 Demers Avenue","ALERUS FINANCIAL CORPORATION","19","0","1","4","0","Grand Forks","24220","Grand Forks, ND-MN","9/30/1933","1/1/1934","1/16/2016","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","0","1","http://www.alerus.com","42273","3446","38827","5550","50083","37464","891","0","11728","64796","41733","4462","18601","18564","67","4031","14600","0","14600","0","14600","2245","8535","0","14547.07"
"13080","0","585235","1201989","Algonquin State Bank","Algonquin","IL","60102","6/30/2018","8/15/2018","NM","2400 Huntington Drive North","FIRST ALGONQUIN COMPANY","4","0","0","8","1","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","3/3/1902","1/1/1934","12/23/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.algonquinstatebank.com","2126","79","2047","0","485","6","47","","432","2201","1119","309","773","331","0","0","331","0","331","0","331","-45","150","0","331"
"20093","16002","25357","0","All America Bank","Oklahoma City","OK","73128","6/30/2018","8/15/2018","NM","200 South Rockwell Avenue","","7","0","0","2","1","Oklahoma","36420","Oklahoma City, OK","12/22/1969","12/22/1969","6/28/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.allamerica.bank","10716","1898","8818","683","1340","0","958","","382","6245","3524","814","1907","3230","0","0","3230","0","3230","0","3230","577","2925","0","3230"
"58629","0","3579589","3744239","Allegiance Bank","Houston","TX","77040","6/30/2018","8/15/2018","NM","8727 W Sam Houston Pkwy N","ALLEGIANCE BANCSHARES, INC.","17","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","10/15/2007","10/15/2007","8/10/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.allegiancebank.com","66584","11549","55035","1283","3439","0","719","0","2720","38125","25407","3480","9238","19066","0","3190","15876","0","15876","0","15876","1101","0","0","15876"
"10973","12291","166652","1127146","Alliance Bank","Lake City","MN","55041","6/30/2018","8/15/2018","NM","105 East Lyon Avenue","ALLIANCE FINANCIAL SERVICES, INC.","7","0","0","4","1","Wabasha","40340","Rochester, MN","1/1/1867","1/1/1934","9/4/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.alliancebanks.com","13074","1200","11874","600","1370","0","386","0","984","8740","5636","872","2232","3904","0","0","3904","0","3904","0","3904","-204","5406","0","3904"
"197","9807","493741","1138405","Alliance Bank","Francesville","IN","47946","6/30/2018","8/15/2018","NM","101 West Montgomery Street","ALLIANCE BANCORP","7","0","0","2","1","Pulaski","","","7/3/1930","1/1/1934","8/17/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.myalliancebank.com","5338","266","5072","0","893","18","311","","564","3938","2400","310","1228","2027","-4","0","2023","0","2023","0","2023","-13","1025","0","2027"
"12511","11730","21658","1126082","Alliance Bank","Mondovi","WI","54755","6/30/2018","8/15/2018","NM","245 South Eau Claire Street","GEBSCO, INC.","5","0","0","2","1","Buffalo","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.alliancebank.us","3532","526","3006","90","474","3","112","0","359","2304","1495","167","642","1086","0","0","1086","0","1086","0","1086","14","1209","0","1086"
"34930","0","2694944","2695727","Alliance Bank","Topeka","KS","66614","6/30/2018","8/15/2018","NM","3001 Southwest Wanamaker Rd","NEW MILLENNIUM BANKSHARES, INC.","2","0","0","4","0","Shawnee","45820","Topeka, KS","9/3/1998","9/3/1998","2/20/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.alliancebankks.com","2216","170","2046","101","187","0","47","","140","1357","777","120","460","775","0","231","544","0","544","0","544","46","250","0","544"
"11569","10383","176464","2127068","Alliance Bank","Sulphur Springs","TX","75482","6/30/2018","8/15/2018","NM","100 Jefferson Street","ALLIANCE BANCSHARES, INC.","13","0","0","4","1","Hopkins","","","6/16/1927","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.alliancebank.com","12853","1459","11394","350","5095","0","967","0","4128","11665","6182","2250","3233","4474","0","0","4474","0","4474","0","4474","26","1678","0","4474"
"34566","0","2619714","3253629","Alliance Bank","Cape Girardeau","MO","63701","6/30/2018","8/15/2018","NM","217 North Kingshighway","ALLIANCE BANCSHARES, INC.","4","0","0","2","0","Cape Girardeau","16020","Cape Girardeau, MO-IL","10/23/1997","10/23/1997","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.alliancebanking.com","4623","688","3935","180","781","0","84","","697","3195","2077","292","826","1341","0","307","1034","0","1034","0","1034","-77","725","0","1034"
"57733","0","3276543","3706684","Alliance Bank & Trust Company","Gastonia","NC","28054","6/30/2018","8/15/2018","NM","292 West Main Ave","AB&T FINANCIAL CORPORATION","6","0","0","4","0","Gaston","16740","Charlotte-Concord-Gastonia, NC-SC","9/8/2004","9/8/2004","9/3/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","www.alliancebanknc.com","2985","289","2696","0","142","0","64","","78","2416","1353","196","867","422","0","0","422","0","422","0","422","-72","0","0","422"
"15657","0","601658","3615441","Alliance Bank Central Texas","Waco","TX","76710","6/30/2018","8/15/2018","NM","4721 Bosque Blvd","ABCT HOLDINGS, INC.","4","0","0","4","0","Mclennan","47380","Waco, TX","3/16/1939","3/20/1939","1/11/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","https://www.alliancebanktexas.com","5433","1120","4313","120","351","0","139","","212","3565","2044","430","1091","979","0","182","797","0","797","0","797","37","0","0","797"
"1946","11748","35057","2352253","Alliant Bank","Madison","MO","65263","6/30/2018","8/15/2018","NM","101 East Broadway","NEMO BANCSHARES, INC","5","0","0","2","1","Monroe","","","2/20/1888","1/1/1934","1/25/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.alliantbank.com","3404","454","2950","0","885","0","252","0","633","2802","1679","225","898","1033","0","0","1033","0","1033","0","1033","0","508","0","1033"
"55130","0","2140348","3051580","Allied First Bank,sb","Oswego","IL","60543","6/30/2018","8/15/2018","SB","3201 Orchard Rd","ALLIED FIRST BANCORP, INC.","1","0","0","5","0","Kendall","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/3/1994","9/1/2001","4/27/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.alliedfirst.com","1487","156","1331","-134","10744","0","43","","10701","12598","8568","525","3505","-389","0","-104","-285","0","-285","0","-285","-47","0","0","-285"
"4051","0","146056","3176559","AllNations Bank","Calumet","OK","73014","6/30/2018","8/15/2018","SM","114 East Main Street","ALLNATIONS BANCORPORATION, INC.","2","0","0","2","0","Canadian","36420","Oklahoma City, OK","1/1/1901","1/1/1934","7/10/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.anbok.com","966","52","914","0","79","0","26","","53","945","501","80","364","48","0","0","48","0","48","0","48","4","0","0","48"
"57803","0","3284070","1562859","Ally Bank","Sandy","UT","84070","6/30/2018","8/15/2018","SM","200 West Civic Centre Drive","ALLY FINANCIAL INC.","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","8/2/2004","8/2/2004","9/11/2017","Stock","0","1","FED","DIF","San Francisco","WASHINGTON","Salt Lake City","San Francisco","Western","West","0","0","http://www.ally.com","3156000","1008000","2148000","397000","1046000","0","4000","0","1042000","1548000","497000","28000","1023000","1249000","7000","301000","955000","0","955000","0","955000","258000","1500000","0","949470"
"58424","0","3633173","0","Alma Bank","Astoria","NY","11102","6/30/2018","8/15/2018","NM","28-31 31st Street","","13","0","1","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","9/12/2007","9/12/2007","7/6/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.almabank.com","23514","4800","18714","875","1141","0","798","0","343","16237","9259","2468","4510","2743","0","819","1924","0","1924","0","1924","1229","128","3828","1924"
"15426","0","224552","5188060","Almena State Bank","Almena","KS","67622","6/30/2018","8/15/2018","NM","500 Main Street","ALMENA INVESTMENTS LLC","3","0","0","2","1","Norton","","","1/1/1934","10/3/1936","7/11/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.almenastatebank.com","3189","551","2638","246","672","0","35","0","637","2234","1237","240","757","830","0","104","726","0","726","0","726","265","0","0","726"
"23091","10415","260055","1061679","Alpine Bank","Glenwood Springs","CO","81601","6/30/2018","8/15/2018","NM","2200 Grand Avenue","ALPINE BANKS OF COLORADO","45","0","0","4","0","Garfield","","","4/1/1980","4/1/1980","7/12/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.alpinebank.com","72856","1387","71469","0","16465","1741","4298","122","10304","54584","30796","7009","16779","33350","495","6568","27277","0","27351","-74","27277","-591","8300","0","26876.05"
"18545","13094","813947","1491351","Alpine Bank & Trust Co.","Rockford","IL","61107","6/30/2018","8/15/2018","SM","1700 N Alpine Rd","MIDLAND STATES BANCORP, INC.","20","0","0","4","0","Winnebago","40420","Rockford, IL","6/25/1962","6/25/1962","7/13/2018","Stock","0","1","FED","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","0","www.bankalpine.com","18400","1152","17248","0","7015","2344","1429","0","3242","10689","4764","968","4957","13574","-45","2887","10642","0","10642","0","10642","-23","0","0","10677.55"
"35377","0","2889227","0","Alpine Capital Bank","New York","NY","10019","6/30/2018","8/15/2018","NM","680 Fifth Avenue, 7th Floor","","1","0","0","4","1","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","3/1/2000","3/1/2000","5/26/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.alpinecapitalbank.com","4898","422","4476","-193","311","0","0","","311","2513","1383","366","764","2467","0","199","2268","0","2268","0","2268","0","1190","0","2268"
"19590","0","199436","1081510","Altamaha Bank and Trust Company","Vidalia","GA","30474","6/30/2018","8/15/2018","NM","206 Jackson Street","ALTAMAHA BANCSHARES, INC.","4","0","0","4","1","Toombs","","","5/16/1966","5/19/1966","1/25/2013","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","http://www.altamahabank.com","3869","281","3588","50","730","0","421","","309","3101","1793","362","946","1167","0","0","1167","0","1167","0","1167","-140","1077","0","1167"
"58275","0","3453737","4152505","AltaPacific Bank","Santa Rosa","CA","95403","6/30/2018","8/15/2018","SM","3725 Westwind Blvd, # 100","ALTAPACIFIC BANCORP","6","0","0","4","0","Sonoma","42220","Santa Rosa, CA","7/10/2006","7/10/2006","6/20/2016","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.apbconnect.com","10640","766","9874","440","414","0","18","","396","6608","4419","680","1509","3240","417","1060","2597","0","2597","0","2597","0","4100","127","2267.57"
"8276","0","881441","1491548","Alton Bank","Alton","MO","65606","6/30/2018","8/15/2018","NM","520 Broadway St","ALTON BANCSHARES, INC.","2","0","0","2","1","Oregon","","","4/17/1924","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.altonbank.com","1700","216","1484","50","182","0","167","","15","894","597","94","203","722","0","0","722","0","722","0","722","77","236","0","722"
"27711","153","777870","0","Altoona First Savings Bank","Altoona","PA","16603","6/30/2018","8/15/2018","SB","203 North Logan Boulevard","","5","0","0","4","0","Blair","11020","Altoona, PA","1/1/1927","3/31/1937","12/29/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","www.altoonabank.com","4665","702","3963","379","758","0","326","","432","3206","1699","298","1209","1136","0","305","831","0","831","0","831","27","0","0","831"
"9465","9767","246956","3822687","Alva State Bank & Trust Company","Alva","OK","73717","6/30/2018","8/15/2018","NM","518 College Avenue","GRACE INVESTMENT COMPANY, INC. ESOP, THE","5","0","1","2","1","Woods","","","9/10/1901","1/1/1934","2/12/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","WWW.ALVASTATEBANK.COM","8582","1097","7485","1850","306","0","190","","116","2867","1624","184","1059","3074","-138","0","2936","0","2936","0","2936","114","0","0","3074"
"622","9297","661308","4400336","Amalgamated Bank","New York","NY","10001","6/30/2018","8/15/2018","NM","275 Seventh Avenue","WORKERS UNITED","14","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","4/14/1923","1/1/1934","5/18/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://AMALGAMATEDBANK.COM","76416","6895","69521","-1916","13306","9379","3315","0","612","58927","32156","9695","17076","25816","-112","6451","19253","0","19253","0","19253","-1304","0","-6968","19341.48"
