,Tot Dom Deposits to Tot Assets,Return On Assets,Assets per Emp,Yield on Earning Assets,Net Loans Lease to Tot Assets,RE to Ave Equity,Efficiency Ratio,Core Capital Ratio,Noncurr Assets Other RE,Cost of Funding Earnings Assets,Number Employees,Return on Equity
768,90.43786274,0.6345137,5.466636364,4.219622933999998,66.32797299,0.6881615190000001,66.77768526,8.678526048,0.023281726000000003,0.391581008,11.0,7.569776711
769,80.1464585,0.82913577,6.440225806,4.527063163999999,69.98702709999999,5.744880229,68.37381204,9.824301282999999,0.065114928,0.673001361,31.0,8.549302635
771,91.12865769,0.912808671,4.1714375,4.006183386,62.56835923,3.847968779,73.09602649,7.7255619210000015,0.040453681,0.374257587,16.0,11.94895568
772,87.5037989,1.039488267,4.6066,5.719576825,83.75483003,-5.25665506,76.99954812,9.939537589,0.0,0.885254938,20.0,10.7379535
775,84.76109641,1.584196116,3.590642857,6.351513276,80.56633092,0.769224743,58.02528023,10.40573058,0.775826056,0.846194178,126.0,15.01412738
776,89.88018092,0.97070468,4.855515924,4.733285924,68.38988031,-5.948989878,74.65879969,10.3824828,0.148757208,0.511317964,157.0,9.78343517
777,82.83085187,1.353570797,5.616885714,3.860124957,48.46661343,0.24775673,61.53415454,10.96596906,0.004069362,0.474219455,35.0,12.78805889
779,91.21151432,1.324141947,5.300423077,3.831849598,46.88159871,4.356149232,61.87035922,8.764276707999999,0.056599256,0.432703766,52.0,15.41668439
780,88.58360442,1.36793242,4.398307692,5.441956475,88.95495937,12.574058099999998,62.93452762,10.47022639,0.28157683,0.883810167,39.0,13.43687087
782,80.90324605,1.3421265,5.079397277,4.255082345,84.88657708,10.80996187,57.81760358,9.987512861,0.500078823,0.518564737,808.0,13.90858286
783,91.37575574,1.779507608,5.092958333,3.483252084,35.66239334,7.884720382,54.18644799,8.883010989,0.0,0.099596373,48.0,22.14188012
784,89.2026298,1.715644641,2.433641026,5.613380236,61.99848281,17.3161472,78.69888476,10.32112499,1.814312205,0.33211145,39.0,17.3161472
785,76.11858119,1.934982836,4.764558442,5.741993347999999,62.01425933,10.92163389,47.10702910000001,16.0126984,0.784017634,0.29109207600000003,231.0,12.37881997
786,82.33811574,0.7216421909999999,7.843923077,4.219663988,68.25175785,6.59361057,66.71668667,11.03351601,0.739425915,1.143026523,26.0,6.59361057
787,87.0757963,1.280189665,4.803619318,4.739780702,86.43056786,9.686101081,62.56266292,9.185403055,0.287188756,0.6925469190000001,176.0,14.28436186
788,87.72755849,1.3634795780000002,4.041135135,5.049165454,80.73126363,13.26286995,63.85126162,9.587933003,0.914246733,1.200187784,37.0,13.26286995
789,86.98236698,1.645999246,4.856340278,5.421431976,77.54481899,14.51550756,65.3889052,9.6027304,0.250531593,0.593085749,144.0,17.89120699
790,81.84875629,1.1229338290000002,5.013177645,4.3472680530000005,80.34820007,9.099192697000001,73.24673304,10.88340214,0.627129617,0.380514016,501.0,10.12108182
791,88.91562561,0.222964952,3.64895122,4.213909225,65.48223011,1.123235984,91.93014152,9.520872166,0.901695776,0.192548778,41.0,2.482942701
793,79.78363072,1.43581557,5.379226415,4.28908297,55.83218461,2.310399479,51.25967301,10.12645653,0.22670487600000006,0.589261889,159.0,12.66165162
794,89.75943105,1.405305454,6.7375,3.491106094,55.26716141,2.218946175,50.73156166,7.7122202610000015,0.346320346,0.286773769,24.0,17.44700816
795,79.68018264,1.4954412380000002,6.141046823,3.36679419,64.06558641,2.00587113,52.47759961,8.99686903,0.058109993,0.270673809,299.0,16.18163884
796,81.49966246,1.389111191,4.909485714,3.983010947,67.30963965,14.23250435,55.74806837,10.47048576,0.791761721,0.275546599,70.0,14.23250435
798,89.80741803,1.58057121,5.198528571000001,3.886180821,54.78171021,2.303953663,54.74639367,8.800983929,0.5145686829999999,0.27844640800000003,140.0,18.08445821
799,87.44457746,0.971400694,6.444,3.317113983,53.90340959,11.46480468,60.61567756,8.763611303,0.6645162720000001,0.510764709,28.0,11.46480468
801,87.21130303,1.673016845,5.0490875,4.192045073,75.02989402,9.891644119,52.45752427,9.225129112000001,0.280248659,0.279776556,80.0,17.64371631
802,72.70270969,1.5678787790000002,7.797092437000001,4.093443765,82.86335997,0.542138845,52.12163371,10.62053922,0.623912814,0.544774946,238.0,13.15001896
803,83.29761257,1.2474324,5.49448265,4.249137936,69.08783173,0.80284516,60.50269300000001,9.047424559,0.837146067,0.162358031,317.0,8.928808315
804,84.36766823,1.302874975,5.372524194,3.891457143,75.47392422,13.06840391,60.07637679,10.19862408,0.296160422,0.367339444,248.0,13.06840391
805,84.6036233,1.161048841,4.93142,3.631255615,54.28456712,0.731666204,60.71428571,10.00283866,1.493687417,0.351176441,50.0,8.048328241
806,83.56281690000002,0.328260448,3.62244898,3.506813225,61.87492958,3.411390575,88.34837191,10.03125123,0.752676056,0.673354819,49.0,3.411390575
809,87.11811662,1.038141283,2.9559478830000003,4.120857419,52.70773001,9.030270041,76.66930809,10.89055821,0.189206106,0.819961646,307.0,9.030270041
810,82.33768937,1.905944616,9.506659574,4.233856523,75.91128727,8.388821753,47.99012471,9.176438931,0.031556826,0.562554199,94.0,22.25544924
811,90.23677962,1.087225105,3.684011494,4.8900107980000005,77.28893728,5.812118722,74.72092771,9.325612257000001,1.565634662,0.541685066,174.0,12.06433778
812,88.00148327,1.088039032,6.916159756,3.63460635,67.75394,0.24672736,61.58787135,10.02394109,0.073176095,0.332056732,820.0,10.92792149
814,77.78049966,1.628708048,11.53647826,4.3254027860000015,68.74865738,11.49337476,45.84775087,13.04417432,0.121354192,1.32419722,23.0,13.31821091
816,84.73920321,0.672564763,2.987,3.644494549,50.60060261,4.5621642,81.49855908,14.417334699999998,0.77268162,0.117464625,25.0,4.5621642
817,87.85802028,1.6981353259999998,4.116885714,5.007596003,69.53453026,7.22516899,59.84915705,11.21583908,0.051703437000000005,0.556055356,70.0,15.47417358
818,77.86559828,1.027469563,5.9794782610000015,4.30336563,77.81142749,5.136616096,66.04303087,10.22587499,0.07343959,0.817379709,46.0,9.796100942999999
819,83.45590318,1.309893067,5.059726115,4.331114413,58.27925532,10.06631987,62.30255934,10.435280300000002,0.257560327,0.082632476,314.0,10.06631987
820,88.21416531,1.651525495,3.21325,5.035422959,69.05780752,15.21100125,64.09207161,11.35223613,0.744313909,0.429027068,24.0,15.21100125
822,81.80607904,1.276837927,6.420141509,4.891252284,87.99576804,12.34164283,59.32592327,12.2869577,0.227615038,0.8710357129999999,106.0,12.34164283
824,82.43977582,1.427077711,4.914052326,4.4517174630000005,55.23445458,5.862956794,67.20850585,8.844217699,0.833040509,0.29576551,172.0,15.80565461
825,78.20021852,1.046833583,5.6631875,3.732164977,57.93888159,-2.7396201760000003,57.81049936,10.04411913,0.577192615,0.500068817,16.0,11.33312962
826,81.06756656,1.116970118,2.781774775,4.972289404,66.5260042,10.05461557,70.57659322,10.86121043,0.467327554,0.564136412,111.0,10.85463272
827,87.10822333,1.189014726,4.678132075,4.296166922,61.94013898,3.438444677,66.3761801,10.36165726,0.485599397,0.466158017,53.0,13.00704577
828,86.71743314,1.071364535,2.643684211,4.18641347,66.9234853,4.902972962,69.42096632,12.55571771,1.159001924,0.201972913,114.0,8.846191709
829,79.21667056,0.720441825,11.56643839,2.84037756,44.95907325,10.30975393,64.86111111,6.628686101,0.029829727,0.8091348209999999,422.0,11.85087446
830,78.29822949,0.481593183,4.6914375,4.839347053,62.88184592,1.982009453,87.09002094,8.972452189,1.6825866269999998,0.8936985140000001,16.0,5.641103827
831,89.60485190000001,1.175273823,5.683647059,4.153627941,50.47763449,6.294312675,62.93793794,10.79423829,0.6370184839999999,0.31158001,34.0,11.35424637
832,82.59198763,1.692971426,5.714083333,4.388589667,77.47378553,12.45877037,57.78894472,10.67839828,1.067537809,0.687102423,24.0,16.74458738
833,89.1536556,2.035520912,3.451058824,5.320023927,79.13286062,1.769656334,60.18060632,9.289911375,0.521010886,0.350181945,51.0,22.31252007
834,85.83454768,0.237132765,5.9616875,3.02419366,25.49613679,1.7919837019999998,89.13793103,13.82867644,0.787319027,0.642641153,16.0,1.7919837019999998
835,80.98056869,0.590169313,5.874947368,3.365752693,48.33055615,4.573935817,71.71449595,14.63999427,0.7030298140000001,0.369034882,76.0,4.573935817
837,87.7217777,0.913031755,6.344011364,4.345262162,89.0227541,9.910557838999999,69.29190751,9.568537581000001,0.069500047,0.977852377,88.0,9.910557838999999
839,84.56574558,0.286507414,6.478337662,3.4220749880000003,58.71876704,1.951528967,80.74570347,14.80068396,0.437822754,0.73412013,77.0,1.951528967
840,93.9395252,0.79298157,16.62246,2.819323172,27.64452434,10.36865799,62.71624354,7.000606966,0.0,0.318756724,50.0,11.85231024
841,79.85627795,1.479684412,5.13578125,4.975985512,82.38425264,3.885330264,60.67581707,11.56480459,1.4557181540000002,0.84470495,160.0,12.31795156
844,89.60394873,0.823680167,4.648630137,4.379108663,71.38441137,9.183913791,68.02079059,8.388156928999999,0.097834095,0.289019864,73.0,10.89603518
846,81.05673304,0.204393893,5.335883721,3.912718777,76.04982501,2.519362305,92.15832711,8.343418706,0.211381476,0.6727364240000001,43.0,2.519362305
849,90.72329613,1.719403015,4.992131579,3.930295245,56.88794471,7.268176952999999,62.04261232,9.756785766,0.406429065,0.138984354,38.0,19.76944131
851,89.22304515,0.950947868,7.297136364,3.885027793,64.44246498,2.396566114,63.19648094,11.07324185,0.11710696,0.596667492,22.0,8.954334088
852,80.10519742,0.290391868,3.788463415,4.744398988,67.7628487,3.156074362,89.91964938,9.412509598,2.250091742,1.014876074,41.0,3.156074362
853,81.30334125,2.036618723,9.391247312,4.472567433,74.35154674,8.913232424,46.61792714,12.40067948,0.32070585100000004,0.8367543609999999,93.0,16.25505682
855,85.84271871,0.8593093829999999,2.714033333,4.764861824,74.28386616,5.593752827,83.34523639,9.479798985,0.003275158,0.7791540229999999,90.0,8.958744762
856,82.37044055,1.463112485,4.737319767,4.5572858510000005,70.85935649999998,11.24031008,58.446412,11.29467123,0.112724421,0.517058183,344.0,11.24031008
858,85.75825737,1.636553344,4.607454545,5.024670207,53.44648988,2.553290263,58.38482847,13.43083589,0.13564973800000002,0.596759226,44.0,12.80513753
859,80.61101355,0.904607405,5.0475,3.68976844,73.50011257,6.077713941,73.87029772,14.49654638,0.867215994,0.198632567,220.0,6.077713941
860,84.95029735,1.4249730930000002,5.008043478,3.917245034,44.42418718,4.212558515,57.69230769,13.60619469,0.79263793,0.49923924,23.0,8.405152297999999
861,88.28134844,1.632372914,5.992714286,3.927000073,57.7449488,9.653952648999999,58.93653516,11.52803142,0.3640475,0.166490326,49.0,14.75834141
863,86.94833391,0.797117813,4.660125683,3.971942802,77.12701527,6.014542961,70.74866838,7.941269387,0.8021195990000001,0.204758805,366.0,9.495615416
864,80.68215165,1.4384540469999998,7.496866667000001,4.176453283,65.7514695,8.031288136,49.56958393,11.42912967,0.417952389,0.677086009,30.0,13.47019846
865,86.08920128,1.552929295,3.957729064,4.800089675,64.80205223,11.29709021,71.89129942,11.02881216,0.975207208,0.535591256,203.0,14.03356745
866,87.61517453,0.523502263,4.185840909,4.217147224,75.79067962,4.337261015,77.44186047,12.20665868,0.835066268,0.521999824,44.0,4.337261015
867,89.30697819,1.032386617,2.83512,4.313242384,35.06870961,7.198264839,68.48567531,11.24716617,0.7153136379999999,0.398473027,25.0,9.904379441
868,89.97102634,0.587640643,5.1986875,3.178258867,50.75800382,1.301675304,73.69255151,10.22260357,0.043280155,0.266134398,16.0,6.002169459
872,87.9886645,1.385080394,4.652703703999999,3.63990071,54.49479793,9.648592427,60.98090278,9.155286971,0.6893642090000001,0.231809395,27.0,16.21474228
874,85.05245234,1.156288228,4.463311111,4.394015508,63.36103242,8.912407743,60.44638748,11.63195085,0.0,0.329467964,45.0,10.58348419
875,80.10842548,1.5384308530000002,4.545735632,4.512000748,78.03751906,6.868621452999999,61.220669,8.769781026,1.650403688,0.55060768,87.0,17.07343047
876,91.83963911,0.192269177,4.137888889,3.235620665,39.53304154,-1.926884372,93.26032013,9.323166206,0.667275315,0.13265468,18.0,2.312261247
878,88.31140494,1.764979319,5.425260684,4.874713959,85.4185588,5.758426494,52.65120259,10.59851761,0.773998807,0.629694305,234.0,16.00564878
879,84.3800037,1.108319805,3.993859873,4.168425247,63.92982221,5.599738286,70.63273241,9.80297729,0.210354748,0.33174808100000003,157.0,9.793226506
882,75.83172837,0.573780589,3.747434783,3.990015046,71.9104953,4.562945621,82.37732772,10.4521911,0.6349270810000001,0.8318281190000001,184.0,4.562945621
883,85.00212486,1.894201251,4.484965812,5.123218205,76.02722105,5.708418321,58.37937385,12.57248516,0.6473669870000001,0.47863116,117.0,14.09205067
884,66.51145507,0.538736501,3.77887234,4.025046365,87.31806742,4.98277233,82.77551020000001,10.97945706,0.217333776,1.138471143,47.0,4.98277233
885,90.657277,1.059755744,4.97,3.058533845,46.12340711,6.276837562000001,64.27038627,9.320231959,0.0,0.276850046,12.0,12.08200525
888,82.59049875,1.734450304,4.28947973,4.133368195,63.79474925,5.552065275,59.80725447,12.90253925,1.3642743169999998,0.355857436,296.0,13.14671248
890,85.36933761,1.677329537,5.207748201,4.403327696,68.71001565,9.700521807000001,54.79432213,8.909800752,1.062197031,0.694665732,139.0,18.29164362
892,87.65765766,0.603695292,2.9748,4.466538656,52.3450316,5.124669654,77.03962704,12.05017313,1.064945543,0.398691034,25.0,5.124669654
893,83.41574587,1.37818179,3.1985,5.6626063260000015,87.40610319,9.706063667,71.30102041,8.455326647,1.110718017,0.505988476,38.0,16.76868796
895,87.61493854,1.001406092,4.533459119,3.799874813,65.73055687,5.199057696000001,63.81902284,12.67891994,1.175466829,0.557520707,159.0,8.276097542999999
896,89.42570647,0.961527076,2.84534375,4.814917896,73.84652557,7.438920627000001,69.29212363,8.862194016,0.518390792,0.84507755,32.0,9.86994044
897,88.00982676,1.950346335,6.849086957000001,4.961945082,70.40544916,6.889929616,52.95501323,10.32108351,0.0,0.6375148629999999,23.0,19.29180293
898,77.46531809,0.865727549,3.963867347,4.128153103,55.26838096,7.034402892999999,69.84126984,11.73294378,1.554604218,0.317038611,98.0,7.487222964
899,87.58216193,1.53601651,3.084556338,5.021485729,74.5627353,-0.23097374,66.43912474,9.608366517999999,1.18491257,0.620502804,142.0,17.76349202
900,82.00641863,0.963016031,3.289606557,4.461567587,82.78731823,6.423142927000001,72.92791735,12.55867661,0.254153668,0.360708447,61.0,7.673449375
901,85.25898037,1.110856083,4.817822785,3.777273442,52.08403397,11.38068585,58.59929078,10.17876394,0.403564823,0.081455183,158.0,11.65380046
902,85.00528032,1.444252488,3.908163636,5.434987349,80.6102843,13.68797386,56.18476999999999,11.05973061,0.39544264,0.7564997379999999,55.0,13.68797386
903,86.08881789,0.862625,3.831508065,3.747300168,75.83744293,7.282801417999999,68.72791519,9.889273238,0.291934238,0.260597254,124.0,8.931737588999999
904,85.61916588,0.887149898,3.2586976739999995,4.967780846,77.57985784,3.938182391,77.67077942,10.52620379,2.121692215,0.728502047,43.0,8.192473067
905,80.61541488,1.671539427,4.482333333,4.919621712,72.03429473,7.53747826,61.03003564,11.33933731,0.479780836,0.652325531,186.0,13.51849349
907,88.67733063,0.965588682,4.346526786,4.497274926,61.11406686,6.874788346,73.07407799,9.340476087,0.164745661,0.7420864559999999,112.0,10.37005111
908,83.16809039,0.994800038,3.974863636,3.460818614,48.9793818,2.999710673,70.7120743,11.85837392,0.35564399,0.308186354,22.0,8.805602298
909,76.32446805,0.790445891,3.679702703,5.347627081000001,77.7714122,5.336799255,77.05223881,9.101833285,1.798764589,0.559475747,37.0,7.810315762999999
910,91.55102495,1.49614043,6.67383871,4.051077418,66.337988,0.643585007,58.10083211,8.867066284,0.588238137,0.19524471,31.0,18.69971992
911,90.04404622,0.269924732,3.173543478,4.8152287000000005,74.88817191,2.149122218,77.61753678,7.382909764,0.965180877,0.716735386,46.0,3.097264373
912,84.82513868,0.942417403,4.572454545,4.540582328999999,72.94735935,7.275144596,68.24034335,11.46575674,0.997740091,0.506208649,66.0,9.301465193
913,72.89391099,1.517729023,5.6082285710000015,4.97164377,76.26905364,12.41099533,52.79518676,11.0771756,2.41838523,0.8609988009999999,35.0,14.34417217
914,89.44490757,0.774621007,3.137384615,4.55285254,71.79015675,7.969011729,78.10858144,9.375025126,2.020301084,0.27900489100000003,39.0,8.091343048999999
916,82.1040493,0.990928233,4.473840909,4.1180458,55.06657387,1.816872584,68.73929009,17.011107199999998,0.600968255,0.52568556,44.0,6.263763525
918,90.99624938,1.15943748,3.494157895,4.441667425,60.67345494,14.769109900000002,73.47994825,8.109173684,1.799996987,0.293055094,38.0,14.769109900000002
919,87.03881891,0.57491072,2.521203704,4.632585849,50.24716295,-1.128444949,88.07595644,12.24329456,1.870799515,0.549819013,54.0,4.656320212
920,87.78318865,1.095148613,2.306581395,5.401418579,61.80192170000001,9.911609292,69.83282675,11.61386568,0.389179597,0.458481898,43.0,9.911609292
921,87.99505289,1.065183113,4.273779221,3.797138526,56.75699904,9.136611043,75.24225165,6.735594806,1.183903051,0.245463271,154.0,15.05831749
922,75.06599388,0.6720042909999999,4.219118483,4.009166488,68.31754348,6.691651853,77.35367481,10.01064033,1.362226111,0.7276755970000001,211.0,6.691651853
923,84.79389369,1.359147016,4.180868132,3.935855411,53.81683703,6.836429571,61.03668461,13.4301585,1.263999537,0.316491466,91.0,10.84050361
924,76.25720231,1.129231215,4.242096154,4.054282543,65.47515969,7.887098389,71.93921233,9.491357441,0.044426513,0.450368454,52.0,12.52126914
926,81.05878813,0.78436683,4.4689999999999985,3.953505218,69.9868571,4.578553616000001,70.23303532,10.24515593,0.088219484,0.7600537159999999,87.0,7.511221945
927,83.56889615,0.611229908,2.866931507,4.283702073,52.86020087,6.567534077,81.76860148,9.641362276,0.711944421,0.167356475,73.0,6.567534077
928,88.27055257,1.448647892,6.5621875,4.1520312530000005,54.18734225,10.31202097,53.64709443,9.271932248999999,0.375890915,0.482857329,48.0,16.488987400000006
929,90.85293558,0.52795732,4.2698125,3.596740741,48.03196862,5.973448024,77.79816514,9.537415564,1.091968324,0.255333918,16.0,5.973448024
931,85.54210392,1.901006933,3.100958333,5.617913671,67.95614259,-6.51169532,58.82642998,12.86218523,1.838141435,0.403512262,24.0,14.95589377
933,85.68342082,1.105840635,4.078054054,4.255572672,73.48496898,2.721658223,64.67358145,13.50150754,0.929828747,0.294671587,37.0,8.315619958
