cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"18489","12279","463650","5006472","Adams Bank & Trust","Ogallala","NE","69153","6/30/2018","8/15/2018","SM","315 North Spruce Street","ADAGE, LLC","19","0","1","2","0","Keith","","","2/26/1962","2/26/1962","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.abtbank.com","183","772035","21250","10419","28695","0","689899","10826","0","12433","0","0","19758","772035","686534","631151","512332","631151","84.1400228273998","0","0","50311","0","5072","85501","85501","20000","3000","17000","45501","0","2257","519","6345","729013","80374","746694","751583","703217","740847","1973","1973","0","0","78857","68","50311","1833","136414","85501","8815","136414","0"
"90140","12033","343903","0","Adams Community Bank","Adams","MA","1220","6/30/2018","8/15/2018","SB","2 Center Street","","8","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","1/1/2016","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.adamscommunity.com","103","548661","10294","1253","43039","151","458895","3525","0","6851","220","8146","21065","548661","494462","444571","394017","444571","81.2818240702424","0","0","47000","0","2891","54199","54199","0","0","0","54199","0","1807","0","1490","503338","302423","536371.33","540855","350201","529883","11771","8816","0","2955","41888","1531","47000","0","65156","47010","3967","65156","0"
"14311","0","9553","1053870","Adams County Bank","Kenesaw","NE","68956","6/30/2018","8/15/2018","NM","401 N. Smith Avenue","FIRST KENESAW COMPANY","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.adamscountybank.net","16","163156","7206","4914","52654","5","95560","1208","0","922","0","0","6809","163156","148859","104971","85070","104971","81.2823735527118","0","0","42754","0","1134","14297","14297","0","400","1700","12197","0","1423","0","1756","153133","56782","164422.67","162332.5","113372","160689","2598","1690","0","908","5083","100","42746","0","23685","15211","1208","23685","0"
"9812","0","332756","0","Adams State Bank","Adams","NE","68301","6/30/2018","8/15/2018","NM","649 Main Street","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.adamsstate.com","9","48830","4743","2628","10259","0","32259","293","0","748","0","0","821","48830","39490","34659","27060","34659","89.9310861855194","0","0","4800","0","31","9340","9340","0","100","3000","6240","0","2","0","417","45146","15472","49629.67","49217.5","36890","48582","0","0","0","0","4299","1398","4800","0","5374","9564","293","5374","0"
"28380","1473","101671","2467474","Adirondack Bank","Utica","NY","13501","6/30/2018","8/15/2018","SM","185 Genesee Street","ADIRONDACK BANCORP, INC.","18","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","1/1/2014","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","188","805268","13820","0","267194","1213","489459","3254","0","5002","286","2659","25635","805268","745255","692871","488380","692871","64.6723416534411","28179","0","18525","0","5680","60013","60013","0","3792","20527","35694","0","9031","0","3038","757866","303503","797260","802762","419479","795647","15508","15508","0","0","128554","10184","18525","2624","89702","61768","3263","89702","0"
"27015","13964","541307","0","Admirals Bank","Boston","MA","2116","6/30/2018","8/15/2018","SA","579 Boylston Street","","2","0","1","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1967","7/20/1987","1/1/2018","Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.admiralsbank.com","66","275928","38573","37090","0","0","224578","1994","0","3910","0","913","7954","275928","249723","188866","187812","188866","86.647417795687","0","0","55000","0","5857","26205","26205","0","250","46279","-20324","0","5934","179","868","261668","120266","279377","275174","211894","272807","0","0","0","0","66633","0","55000","25662","2914","25292","2191","2914","0"
"8251","0","94858","1399505","Adrian Bank","Adrian","MO","64720","6/30/2018","8/15/2018","SM","130 East Main Street","ADRIAN BANCSHARES, INC.","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.adrianbank.com","30","139673","11420","7773","32454","0","93639","1215","0","684","0","0","1476","139673","124826","124314","97114","124314","88.6015726873987","0","0","0","0","512","14847","14847","0","100","600","14147","0","811","0","1090","133866","50728","142218","141986.5","99219","142355","0","0","0","0","3618","517","0","0","8278","15311","1215","8278","0"
"8822","0","293352","1125254","Adrian State Bank","Adrian","MN","56110","6/30/2018","8/15/2018","NM","322 Maine Avenue","ADRIAN BUILDING CORPORATION","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.adrianstatebank.com","12","46755","4540","3903","2868","381","38042","375","0","132","0","0","792","46755","42321","42197","33678","42197","83.5920859563592","0","0","0","0","124","4434","4434","0","120","3630","684","0","13","0","601","45194","5913","47632.67","47139.5","39111","47880","0","0","0","0","2976","4047","0","0","1328","4449","375","1328","0"
"18152","15877","438050","1066928","Advantage Bank","Oklahoma City","OK","73141","6/30/2018","8/15/2018","NM","8001 Ne 23rd Street","SPENCER BANCSHARES, INC.","2","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","11/17/1913","2/15/1960","4/26/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.advantagebank.biz","27","59862","1548","0","16873","3841","34230","402","0","1961","928","0","481","59862","52350","52305","41879","52305","80.4078980063842","0","0","0","0","45","7512","7512","0","337","337","6838","0","1295","0","205","54944","14652","60121.67","59666","45879","58784","0","0","0","0","756","10","0","0","3307","7882","402","3307","0"
"57072","0","2927615","0","Advantage Bank","Loveland","CO","80538","6/30/2018","8/15/2018","NM","1475 North Denver Avenue","","4","0","0","4","0","Larimer","22660","Fort Collins, CO","9/21/2000","9/21/2000","6/14/2016","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","http://www.advantagebanks.com","39","312076","32063","24531","14494","0","254041","2151","0","7264","726","690","2798","312076","277504","251814","201790","251814","87.6518065927435","0","0","24673","0","1017","34572","34572","0","2406","17923","14243","0","313","0","794","293066","12428","306246.33","309167","243859","307445","0","0","0","0","32393","3318","23500","6808","44008","33552","2151","44008","0"
"10375","14584","189549","3155273","Advantage Community Bank","Dorchester","WI","54425","6/30/2018","8/15/2018","NM","101 W Business County Rd. A","ADVANTAGE COMMUNITY BANCSHARES, INC.","4","0","0","4","0","Clark","","","8/9/1906","1/1/1934","7/1/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.advantagecommunity.com","27","143938","14648","12438","24506","1042","97070","1172","0","1637","0","867","4168","143938","126246","124031","105738","124031","87.3581743166581","0","0","1161","0","1054","17692","17692","0","90","6986","10616","0","98","0","479","135056","15483","144025.33","142729","109261","143203","3163","3163","0","0","1277","2579","1161","0","21267","17634","1172","21267","0"
"34885","14544","965789","3823291","Affiliated Bank, National Association","Bedford","TX","76021","6/30/2018","8/15/2018","N","500 Harwood Rd.","BANCAFFILIATED, INC.","4","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","1/1/1959","6/1/1998","2/28/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.affiliatedbank.com","218","677326","40720","36121","0","1101","608211","7804","0","7748","4714","2988","11844","677326","610335","532358","439504","532358","76.2865351220994","0","0","75000","0","2977","66991","66991","0","3","30787","36201","0","860","0","2432","645433","261091","656264.33","674128","584130","661232","0","0","0","0","131672","1476","75000","14522","140866","66991","7308","140866","42281"
"57264","0","3118447","3118456","AFFINITY BANK","Atlanta","GA","30339","6/30/2018","8/15/2018","NM","400 Galleria Pkwy Se, # 900","ABB FINANCIAL GROUP, INC.","1","0","0","4","0","Cobb","12060","Atlanta-Sandy Springs-Roswell, GA","9/3/2002","9/3/2002","12/27/2017","Stock","0","0","FDIC","DIF","Atlanta","NEW YORK","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.myaffinitybank.com","29","285879","16417","14409","15353","15146","223790","2842","0","880","1711","0","12582","285879","256213","206328","136121","206328","84.7824719470829","10840","0","38000","0","1045","29666","29666","0","5961","39707","-16002","0","257","0","535","268698","139521","272045.33","278308.5","257189","279042","6163","6163","0","0","24043","1605","38000","0","23052","26877","2842","23052","0"
"35267","14939","2909330","0","AIG Federal Savings Bank","Wilmington","DE","19809","6/30/2018","8/15/2018","SA","503 Carr Road, Suite 130","","1","0","0","5","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/15/2000","5/15/2000","12/15/2014","Stock","0","1","OCC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","","10","33660","2935","0","27221","0","0","0","0","0","0","0","3504","33660","1248","500","500","500","50.0998003992016","0","0","0","0","748","32412","32412","0","0","32008","404","0","0","0","15","27221","20258","33081.67","33417","5676","29832","0","0","0","0","500","0","0","0","0","28991","0","0","0"
"3304","0","1006951","3183959","AIMBank","Littlefield","TX","79339","6/30/2018","8/15/2018","NM","337 Phelps Avenue","AIM BANCSHARES, INC.","20","0","0","4","0","Lamb","","","9/19/1925","1/1/1934","4/27/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.aimbankonline.com","244","1329122","96562","77827","222651","0","942776","11258","0","27521","3084","17647","18881","1329122","1190807","1178009","1093096","1178009","66.987103322787","6838","0","0","0","5960","138315","138315","0","979","90978","46358","0","255","84","5376","1243254","350769","1178580.67","1223739.5","1024818","1296613","7272","7272","0","0","146661","5","0","3886","192784","124419","11258","192784","44002"
"35314","0","2877484","3047583","Alamerica Bank","Birmingham","AL","35205","6/30/2018","8/15/2018","NM","2170 Highland Avenue","ALAMERICA BANCCORP, INC.","1","0","0","4","1","Jefferson","13820","Birmingham-Hoover, AL","1/28/2000","1/28/2000","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://alamericabank.com","8","30535","6532","5484","631","0","18546","422","0","5","4219","0","602","30535","25436","19170","16501","19170","87.9749804534793","0","0","6140","0","126","5099","5099","0","1","9999","-4901","0","1225","0","77","24661","1308","33593","32725.5","23766","33071","0","0","0","0","7891","955","6140","0","4129","5051","298","4129","0"
"13947","0","869953","1061222","Alamosa State Bank","Alamosa","CO","81101","6/30/2018","8/15/2018","NM","2225 Main Street","ALAMOSA BANCORPORATION, LTD.","2","0","0","2","1","Alamosa","","","3/1/1907","2/23/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.alamosastatebank.com","35","247336","52502","46441","61791","0","128911","2095","0","2185","0","0","1947","247336","224795","224331","172406","224331","60.7234232226432","0","0","0","0","464","22541","22541","0","300","300","21941","0","37","0","1698","237143","62883","244473.33","246478.5","141092","249336","0","0","0","0","9955","15525","0","0","23425","23648","1768","23425","0"
"17230","0","2732","1208933","Albany Bank and Trust Company National Association","Chicago","IL","60625","6/30/2018","8/15/2018","N","3424 West Lawrence Avenue","ALBANK CORPORATION","4","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/27/1953","6/27/1953","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.albanybank.com","65","597291","92743","82564","74729","0","421211","4772","0","3390","145","1112","3961","597291","505103","502474","376622","502474","56.454567332075","0","0","0","0","2629","92188","92188","0","0","5789","86399","0","1575","0","1717","578504","4609","597074.67","594581","468176","591856","0","0","0","0","76639","28686","0","0","94143","91392","4772","94143","0"
"17622","12071","388744","0","Alden State Bank","Alden","MI","49612","6/30/2018","8/15/2018","NM","Coy And Helena Streets","","4","0","0","4","0","Antrim","","","1/1/1934","6/22/1956","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","http://www.aldenbank.com","38","192325","10432","1988","15197","13000","142536","2497","0","3590","32","0","7538","192325","168290","166313","83419","166313","84.5930931653119","0","0","0","0","1977","24035","24035","0","1560","14538","7937","0","1056","0","474","172721","39671","192976.33","193130","152327","193502","4437","4437","0","0","2226","563","0","0","21088","25090","1911","21088","0"
"9831","0","414102","0","Alden State Bank","Alden","NY","14004","6/30/2018","8/15/2018","SM","13216 Broadway","","2","0","0","5","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","10/5/1916","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.aldenstate.com","61","334401","13384","7307","63664","3104","240598","3501","0","2044","68","0","11539","334401","294567","289676","221313","289676","80.0416223753054","0","0","4000","0","891","39834","39834","0","263","1000","38571","0","6942","0","1097","314673","70715","329076.67","330135.5","228616","330648","8899","6375","0","2524","12457","836","4000","0","36627","39834","2865","36627","0"
"3931","10999","933256","2067007","Alerus Financial, National Association","Grand Forks","ND","58201","6/30/2018","8/15/2018","N","401 Demers Avenue","ALERUS FINANCIAL CORPORATION","19","0","1","4","0","Grand Forks","24220","Grand Forks, ND-MN","9/30/1933","1/1/1934","1/16/2016","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","0","1","http://www.alerus.com","786","2174683","39642","7395","248612","0","1721728","19869","1907","21098","201","56724","84771","2174683","1937567","1800909","1187201","1800909","51.1357826633619","112260","0","0","0","24398","237116","237116","0","4100","85056","147960","0","4615","0","7361","1979642","698669","2132239","2130895","1798624","2087856","30359","23369","0","6990","141319","15546","0","35816","534476","190499","19869","534476","173333"
