,Tot Dom Deposits to Tot Assets,Return On Assets,Net Op Inc to Assets,Pretax ROA,Assets per Emp,NonInterest Inc to Ave Asset,NonInterest Exp to Ave Asset,Yield on Earning Assets,Net Loans Lease to Tot Assets,RE to Ave Equity,Net Interest Margin,Efficiency Ratio,Core Capital Ratio,Equity to Assets,Noncurr Assets Other RE,Cost of Funding Earnings Assets,Noncurrent Loans to Loans,Number Employees,Return on Equity
5250,82.03655673,1.388964913,1.388964913,1.716705895,5.334672727,0.340056927,2.571295637,5.0944356310000005,73.27364378,12.40275219,4.317698824,59.51811074,10.50067771,11.42133623,0.0,0.776736807,0.0,55.0,12.40275219
5254,85.38220209,1.349064446,1.309623645,1.656255873,4.418323077,1.093429623,3.07835884,4.416615534,69.64215452,6.981444923,3.88467043,65.69376528,10.944932,10.50798946,0.3537715320000001,0.531945104,0.452826827,65.0,12.69598671
5255,77.79918988,0.7477179820000001,0.7477179820000001,0.7477179820000001,3.488277778,0.602860937,3.225199502,4.724355023999999,82.89350045,0.410145964,3.644930333,81.17962466,12.57971991,12.1921568,0.426295476,1.079424691,0.473475881,54.0,6.12600993
5256,75.64424964,0.980399495,0.975828321,1.060235033,8.952767413,0.525696245,2.0767907080000003,4.002558221,76.79257852,5.287725839,2.976470238,63.29889611,8.800281694,10.0069394,0.472518503,1.026087984,0.579409516,804.0,9.758194182999999
5257,85.65884299,1.4766851230000002,1.3959853169999998,1.814907175,3.791198091,1.235133173,3.194305677,4.13251503,66.3648748,8.558633911,3.958770049,65.28236272,10.65410585,10.30347898,0.511988578,0.17374498100000002,0.385448429,419.0,14.69297588
5258,77.86336847,1.320232364,1.318892802,1.685136044,6.158938144,0.367955848,2.030709324,4.32928917,74.18871575,2.457786891,3.717497427,53.83160738,11.63021221,12.1814411,0.338791832,0.6117917420000001,0.0,97.0,10.71462975
5259,85.02116574,0.983666474,0.983666474,1.179302743,5.5278,0.484519732,2.011213981,3.371529202,49.95296501,1.2610457940000002,2.795441579,63.03724928,12.74596767,12.51130649,0.198089656,0.5760876229999999,0.391001607,20.0,7.709575422
5260,83.7367005,1.425423044,1.421795851,1.500512293,5.740259259,0.245630935,1.882322037,3.759011298,58.20036519,5.240950477,3.325279225,54.77777778,14.85281567,14.55347868,0.080651926,0.433732073,0.136677747,27.0,9.94892294
5261,81.13635691,1.051835875,1.051835875,1.362445127,4.930229167,0.329139917,3.241101652,5.84689787,74.89214075,10.01456397,5.254678142,66.33556077,10.5731221,10.27504638,1.254590093,0.592219729,1.652483177,48.0,10.01456397
5262,79.22793547,1.623044444,1.619520694,1.706899091,5.604981481,0.58049141,1.916072057,4.24490428,75.48860306,6.954211427000001,3.30468153,51.70171255,11.0177682,11.39343639,0.3897987570000001,0.94022275,0.5055651760000001,270.0,14.31983166
5263,78.09583568,1.164482944,1.164482944,1.4353226419999998,4.528884892,0.976044947,3.312037338,4.708376437,85.36635346,9.58469572,4.114907037,69.76587729,10.14028785,10.0078632,0.270843427,0.593469401,0.284624737,139.0,11.86211833
5265,85.49244556,1.493276695,1.493276695,1.493276695,4.829732394,0.666842672,2.554648172,4.354009114,75.50763901,3.030077284,3.730852831,60.45205672,11.22265644,10.36128908,2.808600482,0.6231562820000001,2.93879352,71.0,14.04549636
5266,70.42961321,0.518824492,0.518824492,0.69845306,6.863643939,1.767000925,3.687804487,3.754133995,70.49329968,4.647479873,3.079064228,77.51594527,10.96408998,10.80650021,0.195364023,0.675069767,0.173203019,132.0,4.647479873
5267,89.16099123,1.340862782,1.3404916690000002,1.854158146,8.252288344,0.605055914,2.6228484880000003,4.5526840360000005,67.56237162,12.86498749,4.205517492,55.60254427,9.456391787000001,10.21341543,0.069287344,0.347166544,0.102036683,163.0,12.86498749
5268,79.98390959999998,1.034945262,1.034945262,1.2578844340000002,2.73455,0.500253752,2.796708475,4.228497355,63.73992065,5.427736202999999,3.856009498,66.94143167,12.01564102,11.71765007,1.710519098,0.372487857,2.653787782,40.0,8.957333444
5269,86.29285124,1.5715740880000002,1.5715740880000002,1.984310717,3.545255814,0.686571508,2.651039117,5.173785142,82.91198195,3.3542658160000003,4.381314072,55.60488346,12.16605691,11.89929549,1.324403395,0.79247107,0.966816367,43.0,13.28289263
5271,88.83249343,0.904530544,0.906894299,0.906106381,4.076081967,0.494812876,3.037426173,4.27588598,62.55967439,-0.590023861,3.826866927,75.17550702,10.80178129,10.08844076,0.935083112,0.449019053,1.3943090969999998,61.0,8.91246569
5272,86.75026894,0.849906588,0.849906588,1.022011757,4.719939655,0.836724065,2.584506979,3.51323009,56.24998858,3.337483628,2.996751882,70.61018659,11.19325051,11.26749502,0.098810439,0.516478208,0.173458035,116.0,7.506104167
5273,84.68557267,0.70167584,0.699050176,1.284580972,3.861922631,0.990733441,2.653425606,3.673381493,60.77504215,1.238113662,3.245486805,64.20013748,8.979270973,10.090433099999998,0.7939942320000001,0.427894688,0.7644337809999999,517.0,7.121137715
5274,84.6215069,1.4317858330000002,1.4317858330000002,1.510703163,5.806810811,0.413376487,2.737679737,4.801793539,86.88306369,2.497379574,4.205645572,63.80556164,9.09225586,10.2726528,0.0,0.5961479670000001,0.0,37.0,13.89053457
5276,87.26646583,1.464281641,1.4554781209999998,2.084985502,5.035971429,0.627390079,2.567507535,4.391326537,82.04573951,-7.855518277000001,4.037646724,58.10844893,11.36927294,11.33445668,0.47089794,0.35367981299999995,0.5658267889999999,35.0,13.09917642
5277,88.18002233,0.202462337,0.202462337,0.206465829,7.938409091,0.151560789,1.879925708,5.208665725,78.58054911,0.158160236,4.462718103,43.87346503,11.5305823,11.615563,1.226488019,0.745947623,1.534774244,44.0,1.930645646
5278,77.31895407,1.755876574,1.757893351,2.093606709,4.758773585,0.708272912,2.429736226,4.72125428,67.81436473,13.43100595,4.171146547,53.12335958,13.68355556,13.24742779,0.195071665,0.5501077329999999,0.239687945,53.0,13.44939619
5280,75.32806879,2.103612289,2.103612289,2.106218996,7.76895,0.217660008,1.949816595,4.99662678,84.49726153,2.8598780360000005,4.303518801,46.79386925,11.58056678,11.30268569,0.13708416199999998,0.6931079790000001,0.135615063,20.0,18.53752269
5284,89.45334362,0.799485227,0.799485227,0.799485227,2.640786765,1.21512828,4.272475835,4.707279633,74.58700755,0.349970836,4.283319071,82.07051763,9.882438357,9.936599777,2.904103334,0.423960562,2.952536995,136.0,7.96044774
5285,78.86597221,1.256974082,1.256974082,1.7254057980000002,6.530757576,0.351089101,2.880995861,5.546267596,89.86659861,1.777318245,4.706131002,59.05329998,13.65403514,13.22924158,1.361390158,0.8401365940000001,1.209442664,33.0,9.443766391
5287,72.14719954,0.902516549,0.902516549,1.011868311,4.792931034,0.319307147,2.675473129,4.389948532,69.05500198,5.354131699,3.496821072,72.55832345,16.99781523,16.84233246,0.070506133,0.89312746,0.09928575,29.0,5.354131699
5288,82.03173801,0.85447444,0.8608038809999999,0.85447444,3.878651007,0.598483744,3.4618522080000003,4.5565721880000005,76.67406678,-6.000000338,4.168924075,77.56243599,9.359168557,10.06473225,1.75820487,0.387648113,1.85688749,149.0,8.204840079
5289,78.15262787,0.404502624,0.404502624,0.511202135,6.792578947000001,0.156067941,2.618119345,4.925672247,72.23440442,3.088145897,3.590796757,78.63040311,9.774192503,13.32956245,0.646216072,1.33487549,0.5430591260000001,19.0,3.088145897
5290,83.9896243,0.084976808,0.084976808,0.109761711,7.03,0.070814007,2.5262897,3.5329867310000003,87.24541879,0.704070407,2.692949907,95.83613163,13.43816068,11.46180236,0.174880763,0.840036824,0.199201289,17.0,0.704070407
5291,73.36435998,0.605093004,0.605093004,0.8010443,7.266081633,0.268355587,1.712418948,2.998780989,43.73100624,3.583745722,2.461394396,68.12985825,16.53187796,16.65749162,0.00505564,0.537386593,0.011467378,49.0,3.583745722
5292,87.61150427,1.316782183,1.345270259,1.316782183,4.572214286,0.164597773,2.519612062,4.3775067530000005,66.34953367,1.691006918,3.827453548,65.19246519,12.78525271,12.20259018,0.0,0.550053205,0.0,14.0,10.65846785
5293,86.50920915,1.726941516,1.741508817,2.429065582,6.647295455,0.595505226,2.327884067,4.569257622,64.49729498,7.21226246,4.322177877,52.16953642,12.98749923,12.95149656,2.053124818,0.247079745,2.136320584,132.0,13.09609179
5294,86.04521682,0.833246332,0.833246332,1.008666612,3.478126984,0.559375894,3.270335227,4.534002473,69.03551446,2.935855263,4.10887795,76.42752562,11.41535913,11.09381988,1.87794927,0.425124523,1.520095297,63.0,7.65625
5295,90.71336382,0.883763063,0.883763063,1.202239692,3.478900662,0.8005988890000001,3.069026283,3.893709966,54.67339534,7.630344652000001,3.734530549,71.85284881,9.266760322,8.2969424,1.277331272,0.159179416,2.256122887,151.0,10.57426368
5297,86.7185608,1.632164117,1.630035208,1.752344505,3.854,0.5024684770000001,2.206740826,4.769779617,75.6097561,11.89890929,3.901409456,53.33145909,9.038228033,8.978838725,0.800322897,0.868370161,1.026303729,45.0,18.76973965
5298,65.86841535,0.8947270420000001,0.895449884,1.038454919,13.96862857,0.025635674,1.55326968,3.936854554,70.799874,9.537818975,2.666956904,58.95677141,9.046587755,9.313932035,0.06852089,1.26989765,0.096141428,35.0,9.537818975
5300,83.70766585,1.4840209830000002,1.4840209830000002,1.4840209830000002,5.402208333,0.282519503,2.745042021,4.511831536,78.08303703,4.0790545489999985,4.158913481,63.23888159,9.089252229,9.376181037,0.302731136,0.352918055,0.321025726,48.0,15.40976163
5301,86.75930741,1.134875873,1.134875873,1.63419626,4.779161765,1.068008187,3.565859984,4.845442622,75.62918676,9.015612747999999,4.282591447,68.57348876,12.50115245,12.76005206,0.145853783,0.562851175,0.190306417,68.0,9.015612747999999
5302,76.0823887,1.3933650359999998,1.395986812,1.742389049,7.660604061,0.539785573,2.312215812,4.770800952,81.78948394,13.85785733,3.91409163,55.03624013,9.259209205,8.773214396,0.367825628,0.856709323,0.4399692220000001,197.0,15.97261676
5303,85.71491341,1.229662517,1.229662517,1.229662517,4.33502381,0.477702532,2.978615787,5.086150512,80.36919663,9.504028197,4.278162333,67.79227424,8.47557935,8.931131262000001,1.56642189,0.8079881790000001,1.846325872,42.0,13.771399800000005
5304,89.88761948,1.28818883,1.28818883,1.290981147,2.646432099,0.771610217,3.75380459,5.356511694,88.5086373,11.58416632,4.655402739,72.15439856,8.438704253,8.365327648,1.634625702,0.701108955,1.635589259,81.0,15.88948085
5305,86.09258693,1.169853498,1.169853498,1.174001914,3.5025,1.924865329,4.669042949,4.872965903,84.25614357,12.91835424,4.254422915,79.06568318,8.707924117000001,8.374630366,1.4907718980000002,0.618542988,1.618668484,28.0,14.17500349
5307,83.37645608,1.255654513,1.255654513,1.761170715,5.365441176,0.495753013,3.011401235,4.226158365,81.2999863,8.398483557,3.579704222,77.12182248,15.67649023,15.46388927,0.0167192,0.6464541429999999,0.020290183,68.0,8.398483557
5309,78.30253859999998,0.813810481,0.8134462240000001,0.969790461,6.173494118,1.337082771,3.026237118,4.324938181,80.34610541,1.999549489,3.786075301,62.59773911,10.03449487,12.95767294,0.69955405,0.53886288,0.819229271,765.0,6.126619635
5310,78.58659544,1.369402541,1.370261004,1.6548671190000002,4.301355556,0.53576323,2.697433405,4.577335032,70.13086314,3.195470986,4.103702599,61.96246139,17.69217271,16.43306245,0.452570507,0.4736324320000001,0.5330645039999999,45.0,8.328353515
5312,84.59459148,1.228016992,1.228016992,1.810906149,5.42778125,1.642742029,3.548203093,5.062631644,71.13461417,8.232973903,4.223644799,63.31019754,14.69895585,14.63161167,0.17502547699999998,0.838986845,0.242388483,64.0,8.232973903
5315,89.23278329,1.452464542,1.452464542,1.857371537,8.304957447,0.343879073,1.867985089,4.892044681000001,87.75763259,14.92583301,3.906711166000001,46.74014075,10.09984974,9.77011936,0.586166171,0.985333515,0.657120045,47.0,14.92583301
5317,90.31505175,0.374290019,0.374290019,0.456606944,3.599035294,1.294223655,4.156836724,3.813466075,61.01079374,1.664355169,3.635596472,89.34787319,9.15243645,8.51878608,0.391771651,0.177869602,0.254876034,170.0,4.272100595
5319,81.13552026,1.549855727,1.549855727,1.6292601,5.182307692,0.388199157,2.235086057,4.126928666,61.61050913,8.921867633,3.856149947,57.83866058,13.44707564,17.84622235,0.0,0.270778719,0.0,13.0,8.921867633
5320,90.45644085,2.057899186,2.057899186,2.057899186,9.899055556,0.366580442,1.5113211619999998,3.442689359,29.4399578,-4.376626377,3.33303502,42.34317343,9.464196867,9.28764248,0.003928545,0.109654339,0.013031984,18.0,22.85842467
5321,84.71423512,0.7009365809999999,0.578973616,0.808240453,3.953133333,0.408446995,3.419878233,4.897482023999999,71.20006071,-5.929487179,4.629051801,71.30999639,10.66753982,10.11855574,1.596202169,0.268430223,1.320197504,30.0,6.490384615
5322,91.22375056,0.384703762,0.384703762,0.384703762,5.279875,0.160293234,3.529657013,4.159436564,70.89656479,4.582338902,4.038773258,90.13507982,9.151331864,8.334319783,3.273436082,0.120663307,3.190456979,24.0,4.582338902
5323,89.67495405,0.7590108329999999,0.7590108329999999,1.169815665,2.153541667,0.815741024,3.699199703,4.60828154,57.83496179,7.491793782999999,4.524338065,74.23580786,9.993323169,10.22153429,1.5700880330000002,0.083943475,2.674202106,48.0,7.491793782999999
5325,88.21160961,0.716753458,0.716753458,1.014161532,4.020375,0.199263409,2.037245305,3.256812243,33.97848459,3.80978114,2.9830782630000003,66.76413255,11.04460406,11.65003265,0.143021484,0.27373398,0.326027893,16.0,6.51175358
5327,90.28805435,0.983692179,0.983692179,1.272916189,6.139714286,0.356985065,2.476418616,4.54264105,81.80730340000002,8.244342154,3.771183131,63.20229458,8.940215982,9.166816245,1.002838662,0.771457919,1.199565107,98.0,11.02208547
5328,91.25571667,1.215386867,1.217115724,1.217115724,4.178814815,0.19190319,2.423858304,3.870513183,58.11146169,4.850997211,3.605013678,66.54010441,9.444817989,8.61842805,0.14535399,0.265499504,0.247689241,27.0,14.09194644
5329,90.13050786,1.286017591,1.287488169,1.552080014,7.674426966,0.289686167,1.873658236,3.841034696,67.3824053,14.80637813,3.469260785,52.82657564,9.122783349,8.947416196,0.0,0.371773912,0.0,89.0,14.80637813
5330,82.54689828,0.892470324,0.892470324,1.10109975,4.543384615,0.190415746,1.995225863,3.734104215,47.41890153,4.060202531,3.225075245,64.43850267,17.19133111,17.30749695,0.576493295,0.50902897,1.133273687,26.0,5.27337148
5331,86.79277453,0.7894593329999999,0.7894593329999999,0.7894593329999999,6.200285714,0.211597874,3.170647067,4.957978752,82.30934058,2.273598414,4.176703188,76.43829349,9.052509944,8.795447214,0.668863186,0.781275563,0.8079374359999999,70.0,8.901806494
5332,79.80749997,1.536193128,1.536193128,1.536193128,3.695086957,1.5640778219999998,4.1573543410000005,5.659301884,89.71725087,1.731601732,4.684870528,69.99573197,8.518842675,7.936507937000001,0.097661995,0.974431356,0.108041967,23.0,18.73840445
5333,89.49442975,1.057553957,1.057553957,1.31254996,2.699706522,1.533972822,3.768984812,4.043927649,49.27588748,8.29489114,3.831180017,74.05371447,9.642743849,9.438223962,0.068042823,0.212747631,0.117053481,92.0,11.40763095
5336,86.43840949999998,1.144505475,1.144505475,1.440073603,4.566,0.7684771340000001,3.023005135,4.686493446,64.23808829,8.588503481,4.254029833,62.47394024,12.71895101,13.3823267,0.246589121,0.432463614,0.37496719,27.0,8.588503481
5337,89.04663159,0.012193342,0.012193342,0.015518799,5.856544444,0.326633769,2.764932687,4.416447053,79.45508254,0.116467848,3.939523037,67.20251459,9.543069051,10.62723753,1.037585683,0.476924016,1.266861617,90.0,0.116467848
5338,82.66827293,0.8411241509999999,0.8411241509999999,1.044585263,6.268551724,0.215964309,2.23693558,4.488430962,73.52685546,6.8630591270000005,3.163546995,69.05263158,9.242653707999999,11.0397826,1.733337734,1.324883967,2.247622707,29.0,7.512816205
5341,80.92464668,1.437024663,1.436402921,1.844567508,9.823357367,0.330415328,2.115431998,5.123601556000001,76.73148669,9.333944804,4.273284017,48.63469225,10.70405457,15.33556226,0.155250218,0.8503175390000001,0.201087983,319.0,9.333944804
5342,88.19622791,1.2923552459999998,1.283762459,1.2923552459999998,3.826655172,0.699452906,3.079655055,4.50856302,67.3497157,4.725660424,4.28286403,64.4836272,10.39831057,10.26195561,0.941670496,0.22569899,1.38359284,29.0,13.26006209
5343,78.17665017,1.843327992,1.843327992,1.887139485,5.880333332999999,0.285586027,1.634006416,3.852654739,74.66049058,6.911838791,3.460145533,45.15695067,16.13680955,16.29483265,0.063974345,0.392509206,0.08470487300000001,21.0,11.44584383
5347,89.71354893,1.249456377,1.249456377,1.301930708,3.336744186,1.087778707,3.264754346,4.034343699,65.91023139,3.4522256380000003,3.78007834,71.49068323,8.729761544,8.21438528,0.0,0.254265359,0.0,43.0,14.76413003
5348,74.36464866,1.917831614,1.917831614,2.545354454,15.98525,0.246040245,2.155857519,5.281034427,89.19042555,14.1078689,4.601453038,45.8574838,13.80038203,13.76268748,0.0,0.6795813890000001,0.0,16.0,14.1078689
5353,73.33176263,1.536328982,1.536328982,1.538639251,5.854310345,0.304955527,2.033036849,4.3063297,82.32955382,-0.37359896,3.665666038,56.01527689,11.42319688,16.68090119,0.278604035,0.640663661,0.295558123,29.0,9.375219181
5354,86.48016065,1.414962174,1.414962174,1.428971701,3.800263158,0.168114318,2.333987111,4.22049354,74.40204972,9.070033436000001,3.805980781,60.67006555,11.25990061,11.28038224,0.17588809600000002,0.414512758,0.233301492,19.0,12.6529472
