,Fed RSSD,Bank Name,Yield on Earning Assets,Cost of Funding Earnings Assets,Net Interest Margin,NonInterest Inc to Ave Asset,NonInterest Exp to Ave Asset,Loan Lease Loss Prov to Assets,Net Op Inc to Assets,Return On Assets,Pretax ROA,Return on Equity,RE to Ave Equity,Net Chargeoffs to Loans,Credit Loss Prov to Chargeoffs,Efficiency Ratio,Assets per Emp,Cash Div to Net Inc,Earning Assets to Total Asst Ratio,Loss Allow to Loans,Loan Loss Allow to noncurr Loans,Noncurr Assets Other RE,Noncurrent Loans to Loans,Net Loans Lease to Tot Assets,Net Loans Lease to Deposits,Net Loans Lease to core deposits,Tot Dom Deposits to Tot Assets,Equity to Assets,Core Capital Ratio,Tier 1-based risk capital ,Total risk based  Capt ratio,Common Equity tier 1,Average Total Assets.1,Average earning assets,Average equity,Average Total Loans,Bank Size
4782,543459,The First National Bank of Syracuse,5.385916015,0.70985243,4.676063584,0.431305539,2.548403052,0.363970919,1.470442513,1.470442513,1.886582597,14.14455632,8.892864614,-0.030916758,-1463.414634,53.10327392,5.910035088,37.12871287,92.73551972,1.81457801,384.8627451,0.5776674820000001,0.471487052,78.81747370000002,95.53887562,139.0336753,82.49780332,10.34695671,10.01791048,11.64702023,12.90353636,11.64702023,329696.67,307951.33,34274.67,265228.33,Medium
4783,467265,The First National Bank of Tahoka,3.5636687680000003,0.218582093,3.345086675,0.389962576,2.226331798,0.0,1.201793757,1.201793757,1.201793757,11.94572623,11.94572623,0.093120708,0.0,64.94312306,5.017909091,0.0,92.49959237,1.596653509,45.69983137,1.07433375,3.493784246,30.25889088,33.87073878,36.22679160000001,89.33637698,10.48426545,10.74671869,26.79550681,28.05147709,26.79550681,56415.67,51239.33,5675.67,17182.0,Medium
4784,193162,The First National Bank of Tom Bean,5.621136024,1.062604069,4.558531955,1.409191483,4.057093112,0.428016976,1.109942327,1.109942327,1.109942327,14.90501705,14.90501705,0.587246442,90.07633588,71.79902755,2.965,0.0,92.07841484,1.303963842,46.48148148,2.4949409780000003,2.805340537,80.09274874,86.56545037,96.34069657,92.5227656,7.143338954,7.085491778,10.02286867,11.27695675,10.02286867,110276.0,101260.67,8212.0,89230.0,Medium
4785,419460,The First National Bank of Trenton,3.490415474,0.224704859,3.265710615,0.718233965,4.222345129,0.091204313,-0.66123127,-0.66123127,-0.6581220320000001,-5.320362102,-5.320362102,-0.026950009,-977.7777778,111.8514318,2.99820339,0.0,88.99623503,0.189866466,20.40472175,0.386106934,0.930502597,35.95825749,43.28989009,44.69867326,83.06386876,14.321005800000002,12.24980073,27.84138087,27.99360894,27.84138087,192973.33,173561.0,23983.33,66790.33,Medium
4786,479567,The First National Bank of Trinity,4.042341156,0.214863179,3.827477978,1.0632356859999998,3.422183028,0.07179405,1.16237985,1.076910743,1.076910743,12.70332888,0.564592395,-0.029275076,-525.0,73.4948605,3.221555556,95.55555556,93.8573498,1.137676972,450.0,0.296613092,0.252817105,47.20459405,51.80846029999999,54.78434904,91.11367869,8.286197143999999,10.15797843,18.77096043,19.77706091,18.77096043,58500.67,54918.67,4959.33,27327.0,Medium
4788,837354,The First National Bank of Waseca,4.777224008999999,0.26503092,4.512193089,0.530011528,3.007890285,0.0,1.5720680930000002,1.56757647,1.570570885,16.01366744,4.511969337,-0.212816949,0.0,65.63214636,3.824542857,71.82425979,89.91102578,1.3495404009999998,274.4721689,0.412374215,0.491685699,78.09112574,89.53797132,93.81125031,87.21565229,9.756534861,9.015593453,11.44345885,12.69457001,11.44345885,133582.0,119986.0,13076.33,104315.0,Medium
4789,263627,The First National Bank of Waverly,3.605664173,0.15991763,3.4457465430000003,0.702458797,3.112832383,0.053179099,0.580023197,0.580023197,0.654226591,6.400838522999999,-0.423083143,0.150475305,68.25396825,81.48268048,3.995414634,106.6098081,90.67467585,0.7422684959999999,28.55324565,1.660440017,2.599594124,54.93797768,61.92075079999999,64.64275709,88.72304837,8.930359192000001,8.879406623,14.44725355,15.11189239,14.44725355,161717.67,146325.33,14654.33,83734.67,Medium
4790,31134,The First National Bank of Waynesboro,4.646405504,0.299064652,4.347340852,0.981614121,2.844648021,0.209101233,1.53387371,1.524696489,1.969036609,9.556022638,8.372896025,0.081912315,450.0,56.50418229,4.095735294,12.38095238,93.50472155,1.4132299680000002,172.4031008,0.46317906,0.819724217,55.70571972,67.35112045,69.12151265,82.70941797,16.07195433,16.89207942,30.60977599,31.86167899,30.60977599,137732.33,128400.33,21975.67,78132.33,Medium
4791,917630,The First National Bank of Williamson,4.79289318,0.402165227,4.390727953,0.799113692,4.107982009,0.122188638,0.784451056,0.784451056,0.784451056,5.869805519,5.869805519,0.362365011,55.55555556,81.92007797,2.303972222,0.0,96.16724739,1.3575109,113.7873754,1.089905116,1.193024178,60.01109195,69.85180611,76.0550683,85.91201186,13.1813414,13.22551225,27.02111801,28.27826087,27.02111801,81840.67,78574.67,10937.33,49673.67,Medium
4792,501767,The First National Bank of Winnsboro,4.904730063,0.461602464,4.4431276,0.770442691,3.319158088,0.0,1.115862569,1.115862569,1.323398792,5.990994429,5.990994429,0.004461215,0.0,71.49418249,4.44934375,0.0,86.52259111,1.260985428,95.12403764,1.778352145,1.325622271,61.15578842,78.82120776,86.71314047,77.58798699,18.62634237,19.21284235,26.72962533,27.83388447,26.72962533,140698.33,122616.33,26206.0,89661.67,Medium
4793,624563,The First National Bank of Woodsboro,3.010725422,0.21833505,2.792390372,0.7302054379999999,5.907035039,0.0,-2.528472563,-2.920821754,-2.920821754,-33.99095688,-33.99095688,0.0,47.6072566992661,174.83870969999995,4.214166667,0.0,94.96737196,2.323759791,32.98739807,2.66758948,7.044386423,36.988333,40.31858254,41.10537304,91.74016215,8.224243623,8.733091946,23.47808544,24.73899228,23.47808544,55053.0,52213.33,4730.67,20717.67,Medium
4794,988845,The First National Bank of Wynne,3.883259337,0.282951057,3.60030828,0.78584813,2.628244858,0.087510928,1.040796632,1.043130257,1.302162602,8.488752759,3.741128173,0.107172582,159.5744681,64.86486486,4.101365854,55.92841163,90.45529152,1.133961892,122.6958525,0.695485145,0.924205561,55.218666000000006,63.54366623,66.6344929,86.89877257,12.56987559,10.8110836,15.74730288,16.66832422,15.74730288,342814.33,307473.67,42126.33,175418.0,Medium
4795,460350,The First Security Bank,4.585156837,0.35523978700000003,4.22991705,0.283717913,3.134248474,0.020027147,0.944613757,0.944613757,0.984668051,10.95979537,6.312532312999999,0.0,47.6072566992661,74.91935484,2.8157272730000003,42.40282686,91.1745714,1.172502036,165.7894737,0.490750008,0.70722345,68.5774707,84.02927505,86.15262934,81.61140348,8.386336487000001,7.803890327,11.22785233,12.4313482,11.22785233,59918.67,54611.0,5164.33,40593.0,Medium
4796,49951,The First Security Bank,5.418542467999999,1.016092811,4.402449657,0.159297927,2.2126657080000003,0.08752633300000001,2.007854088,2.007854088,2.007854088,23.35256985,23.35256985,0.003947719000000001,2500.0,51.36123527,7.279375,0.0,94.14098051,0.89348147,185.110664,0.526315789,0.482674229,87.61741221,96.67389801,116.8345851,90.63192238,8.931913798,9.483913028,9.885034251,10.72983049,9.885034251,114251.33,107667.33,9823.33,101324.33,Medium
4797,627425,The First State Bank,4.874181133,1.016478593,3.85770254,1.476433194,7.622702022,0.0,-3.09031556,-3.09031556,-3.09031556,-54.43906376,-54.43906376,-0.230742671,0.0,168.1829669,2.235253333,0.0,78.11195152,1.62694838,12.47906198,20.66879817,13.03742527,64.48843979,78.73555266,87.29611447,81.90510844,5.005845721,5.174116709,6.922185302999999,8.174020555,6.922185302999999,174610.0,138320.67,9912.0,118747.0,Medium
4798,275657,The First State Bank,3.677481082,0.295729321,3.3817517610000003,0.244391221,1.981198169,0.0,1.398178471,1.410951985,1.443537481,8.058812581,2.698678578,0.059306859,0.0,58.07067813,5.9206,66.51270208,94.07492484,3.443602752,2417.073171,0.06924973799999999,0.142469942,46.9327433,57.32114861,62.61859155,81.87683681,18.07080363,18.00805482,26.47929701,27.74249009,26.47929701,61377.0,57485.0,10746.0,26978.33,Medium
4799,394259,The First State Bank,4.4377385060000005,0.7510324279999999,3.686706079,0.373037423,2.26938851,0.199542462,1.31167772,1.31167772,1.360981918,12.29776285,4.578954254,0.08406501,433.33333330000005,58.54991499,5.7530263160000015,62.76595745,94.15593623,1.716241464,67.75456919,1.430597169,2.533026901,54.38144684,66.43327531,83.18854676,81.85874711,10.41625689,10.13958388,14.3542959,15.60578065,14.3542959,429983.67,403178.33,45862.0,235532.0,Medium
4801,801654,The First State Bank,2.905705944,0.597649145,2.3080568,0.384272359,1.897166867,0.007116155,0.629068083,0.640453931,0.640453931,4.955947137,2.995594714,0.05772699200000001,62.5,74.88764045,7.822222222000001,39.55555556,93.00568182,0.849353505,150.33557050000005,0.105823864,0.564971751,18.57173295,22.81324702,25.98245248,81.40767045,12.70951705,14.26017958,35.3956434,35.78537129,35.3956434,140525.33,130846.0,18160.0,27716.67,Medium
4802,997052,The First State Bank,4.790375506,1.123240975,3.667134531,1.395460781,3.432151503,0.21463484,0.950812281,0.950812281,1.219607314,9.715215072000001,5.957572112,0.017791048,1395.652174,70.34899698,5.608055556,38.67791842,94.53530801,1.089706169,665.7342657,0.141661301,0.163684855,85.60206053,102.4583717,117.9200138,83.54813677,9.824822098,9.370685461,10.41817424,11.46196522,10.41817424,299112.67,283109.33,29273.67,258557.0,Medium
4803,888552,The First State Bank,4.998058546,0.241909399,4.756149146,0.8557142120000001,3.102761802,0.147282997,2.045760827,2.045760827,2.045760827,23.84253968,9.932961095,0.142494357,148.5148515,58.43144526,3.859669811,58.33933285,93.12068439,1.289372385,2320.481928,0.040574397000000005,0.055564854,72.08017109999999,79.36133739,81.98488732,90.82529789,8.654812098999999,9.149434113,11.68856891,12.89958501,11.68856891,407379.0,380307.67,34954.33,283520.0,Medium
4805,736662,The First State Bank,5.007655412,0.491920287,4.515735126,0.503295567,3.982783074,0.0,0.525001945,0.520165809,0.605922875,4.030501089,4.030501089,0.002270397,0.0,86.68910649,3.437390244,0.0,90.22514244,1.693436941,64.38415159,4.2360554310000005,2.630207743,61.58032539999999,70.95078483,78.78124943,86.79301512,13.03598164,12.20616001,16.86950979,18.12242296,16.86950979,142262.33,128882.67,18360.0,88090.33,Medium
4806,141350,The First State Bank,5.089277204,0.691447453,4.3978297510000015,0.34201722,2.415007089,0.052216369000000006,1.830183751,1.830183751,1.976389585,22.14849921,7.9304897310000015,-0.041370516,-166.66666669999995,54.34782609,5.9879230770000005,64.19400856,93.48560564,0.7976469420000001,190.4761905,0.32372853100000004,0.418764644,76.68897653,88.57121662,120.3956922,86.58453554,7.897948435,10.01650341,10.82472744,11.51511665,10.82472744,76604.33,71444.33,6330.0,58012.33,Medium
4807,9955,The First State Bank & Trust Co. of Larned,3.746419673,0.507989108,3.238430565,0.398302318,2.005876592,0.0,1.463924257,1.463924257,1.5226901730000002,11.84196418,6.560088989,0.014678301,0.0,56.84678016,7.30947619,44.60303301,96.46056326,1.878332525,5344.827586,0.021498511,0.035142996,52.74952931,69.28803697,70.32797137,76.13078913,12.5127851,12.79561196,20.31772662,21.57185613,20.31772662,153150.0,148034.67,18932.67,81753.33,Medium
4808,297631,The First State Bank of Arcadia,4.139961283,0.152957789,3.987003494,0.570248148,3.20850464,0.0,1.158359491,1.158359491,1.158359491,10.38689009,0.529817644,0.136445545,0.0,73.47388295,3.869324324,94.89916963,95.23905983,3.720792741,167.92343390000005,1.204204938,2.215767422,52.32493975,59.23457083,62.57967503,88.33513778,11.28557958,11.32071586,21.81897567,23.10104391,21.81897567,145550.67,138600.33,16232.0,77686.67,Medium
4810,864855,The First State Bank of Healy,4.337628843,0.6180033070000001,3.719625536,0.036845174,2.176497069,0.0,1.234313332,1.234313332,1.234313332,6.062435327999999,3.47717506,1.738087294,0.0,63.8117284,6.573545455,42.64392324,90.95133386,1.7175847969999998,31.2335958,5.7710658420000005,5.499158047000001,56.50195688,73.93011599,80.29716397,76.42617102,21.35418828,20.88084398,26.50360516,27.75362698,26.50360516,75993.67,68931.67,15472.33,42230.33,Medium
4811,615253,The First State Bank of Malta,4.606033816,0.721995064,3.884038752,0.224397384,1.536478903,0.0,2.124414342,2.118196963,2.448361267,13.21326676,13.21326676,-1.078263054,0.0,38.48907984,7.573105262999999,0.0,96.71760871,2.843620059,74.81724225,2.756986288,3.800754977,70.47515793,88.25203429,93.70010349,79.85669509,15.99566332,17.05365697,19.32620587,20.59091663,19.32620587,139930.33,135735.0,22432.0,95524.0,Medium
4812,644057,"The First State Bank of Pond Creek, Oklahoma",4.60240015,0.3943787620000001,4.208021388,0.559039967,2.964037409,0.281395957,1.316933077,1.328188915,1.328188915,13.74669196,5.980199327,0.358917986,136.36363640000002,64.96710526,3.814428571,56.49717514,95.34848882,2.007734451,255.32786890000003,0.456911726,0.786335804,56.93981499,63.20964557,63.55446869,90.08089585,9.883524962000001,10.19544785,18.03833909,19.29824561,18.03833909,53305.67,50712.67,5150.33,30647.67,Medium
4814,818559,The First State Bank of Red Wing,2.866216342,0.572708027,2.293508314,0.142705464,2.262900924,0.0,0.063707796,0.063707796,0.063707796,0.764798468,0.764798468,0.06108381,0.0,97.26177437,6.102692308,0.0,94.70473309,0.8125819129999999,133.8129496,0.376882839,0.607252075,28.61788618,31.19238326,33.40346334,91.74639188,8.103611269,8.623484907,23.52569503,24.17860152,23.52569503,78483.33,74732.67,6537.67,22919.33,Medium
4815,760957,The First State Bank of Rosemount,3.362108435,0.24105683100000005,3.121051604,0.387021518,3.01079975,0.011382986,0.13944157599999998,0.13944157599999998,0.16505329400000002,2.275011781,2.275011781,0.059692583,40.0,94.46428571,5.475153846,0.0,88.77305871,0.90488462,60.3515625,0.7193334929999999,1.499355746,47.54204308,50.55954818,51.08313331,94.03177993,5.916236987,6.343047652,10.92763598,11.69262001,10.92763598,70280.33,63055.67,4307.67,33505.0,Medium
4816,686758,The First State Bank of Shelby,3.328857574,0.298783739,3.030073835,0.209856679,1.532866179,0.0,1.222643262,1.222643262,1.622587513,6.023223121,6.023223121,-0.092509805,0.0,48.57831325,6.845157895,0.0,97.15434652,2.588897191,141.9277108,0.36522167,1.824095644,17.04008981,21.50564763,22.65219347,79.23541804,20.61541774,21.56902133,59.50548865,60.75455611,59.50548865,131518.33,127851.67,26696.67,21619.33,Medium
4818,193649,"The First Trust and Savings Bank of Watseka, Illinois",3.47361047,0.392126711,3.08148376,0.4337601820000001,1.509089605,0.07421752200000001,1.42002858,1.42002858,1.824926392,9.628360386,5.904499749,0.017114691,900.0,44.27776434,7.5866875,38.67595819,96.61331115,1.47574991,307.6642336,0.22572433600000005,0.479662486,46.36452009,54.51371064,56.06856084,85.0511175,14.78947498,15.37737052,27.57931385,28.822961,27.57931385,242530.33,234108.0,35769.33,116858.67,Medium
4819,2385514,"The First, A National Banking Association",4.514633873,0.485191632,4.029442241,0.737614117,2.8368092560000004,0.103265976,1.059154681,1.05879498,1.354569134,8.24170576,-1.60340057,-0.012092984,-1260.0,64.86028071,4.738894837,119.4547175,87.65813362,0.554252278,101.4072495,0.721663045,0.546560804,68.86076011,80.44258945,84.95535134,85.60236633,13.53604401,11.6289136,14.91681257,15.42956453,14.91681257,2196270.33,1939027.67,282150.33,1488466.33,Medium
4820,739832,The Fisher National Bank,4.548623964,0.516497801,4.032126163,0.8828071129999999,2.764835464,0.145517656,1.733276969,1.733276969,1.759146775,14.5507161,5.388651392000001,0.047228086,391.3043478,59.21052632,4.2215517239999985,62.96641791,93.9571166,0.990542964,1620.0,0.14049418,0.061144627,79.35960792,93.02566067,100.9087982,85.30937309,12.22054319,12.48770485,17.39569665,18.52436745,17.39569665,123696.33,116167.0,14734.67,97399.67,Medium
4821,830113,The Fort Jennings State Bank,4.950148187,0.491040341,4.459107846,0.258375289,2.531163232,0.205785629,1.100953113,1.100953113,1.497662075,9.945608983,7.312036511,0.281571616,88.66995074,59.77321814,4.815416667,26.47975078,90.11104381,1.627506298,199.2436975,0.686452655,0.8168420470000001,82.66966629,94.57353087,102.695808,87.41311182,11.3830002,11.2181797,14.26048924,15.51646436,14.26048924,174939.33,155995.33,19365.33,144190.67,Medium
4822,145844,The Fountain Trust Company,4.469176071000001,0.258596058,4.210580013,0.8565306509999999,3.017808376,0.060673199,1.3299783790000002,1.328251106,1.682998006,11.3874214,10.71261124,0.094873822,100.0,62.85714286,3.201672566,5.9259259260000015,92.6730774,1.601314764,241.4231258,0.515217433,0.663281431,64.54176329,74.05592609,74.91289758,87.15273267,11.97383005,11.16342881,17.27293082,18.5276565,17.27293082,365894.67,339525.67,42678.67,233995.0,Medium
4823,7634,The Four County Bank,5.037806745,0.550478576,4.487328169,0.411465394,2.683469959,0.178897997,1.875447338,1.875447338,1.875447338,13.78075886,3.264440494,0.07087615400000001,352.9411765000001,56.63939585,6.6438,76.31160572,96.68412655,2.104149285,222.3655914,1.190583702,0.94625669,72.4088624,84.20472248,93.69729077,85.99145068,13.83846594,14.20604506,20.50934298,21.77086024,20.50934298,67077.33,64671.0,9128.67,47971.0,Medium
4824,843953,The Fowler State Bank,4.538140562,0.392723703,4.14541686,0.347293156,2.94433095,0.1659857,1.069969356,1.069969356,1.118488253,10.86523863,5.030683278,0.223583056,108.3333333,69.62560386,4.396833333,53.69928401,95.93646943,1.121221118,27.21492158,3.155048457,4.119876351,71.53759649999998,81.81765632,94.6123895,87.43540174,9.745650279,10.68166308,12.68586926,13.68652389,12.68586926,78320.0,73334.0,7712.67,53671.33,Medium
4825,3019982,The Freedom Bank of Virginia,4.673095924,1.043879939,3.629215985,0.590629678,3.656278956,0.0,0.38835924,0.38835924,0.463873537,3.603796857,3.603796857,0.09824383,0.0,88.74135029,6.105119048,0.0,96.81765887,1.0614300840000002,1363.125,0.290154632,0.077867406,79.28416824,93.61793738,110.8861774,84.68907825,11.0646803,11.36693005,14.03568349,15.08624635,14.03568349,519107.0,504847.33,55941.0,409186.0,Medium
4826,427241,The Friendship State Bank,4.803864314,0.5275468320000001,4.276317481,1.269854784,3.667851892,0.166720541,1.097576892,1.097576892,1.386003427,10.49926811,3.827581285,0.079683089,285.7142857,68.75665318,2.963163934,63.5443038,91.85822642,0.932448541,802.2364217,0.148545252,0.11623114,73.79683878,83.2319375,89.83731761,88.66408856,10.4711955,9.786339227000001,15.81015542,16.942997000000002,15.81015542,359883.67,332482.33,37621.67,263544.0,Medium
4827,465243,The Garrett State Bank,4.331584385,0.659695323,3.671889062,0.331864118,2.096934156,0.103170192,1.682533884,1.682533884,1.682533884,16.60467841,7.789011131,0.009385632,1500.0,54.00797166,5.876536585,53.09146653,96.7269588,1.176733491,160.2081665,0.5183906229999999,0.7345028140000001,69.74657381,84.42401407,94.16293573,82.61461455,9.923714815,10.41281176,19.14485821,20.39866154,19.14485821,232625.33,224952.33,23571.67,170473.33,Medium
4829,504311,The Genoa Banking Company,4.550829985,0.7776656409999999,3.773164344,0.683347904,3.314066212,0.09811005,0.639015851,0.6399969520000001,0.748374332,7.848533103999999,6.37955632,0.042903877,307.14285710000007,79.67635765,3.5887070710000004,18.71657754,92.3942108,0.895578269,1172.54902,0.057419177,0.07637874900000001,74.50363373,90.90715517,103.4979199,81.9557422,8.128472594,8.461027864,12.42662463,13.41892929,12.42662463,350626.67,323018.0,28591.33,261048.67,Medium
4830,305237,The Geo. D. Warthen Bank,4.533259321,0.101150276,4.432109045,0.655786283,3.4567717630000003,0.339008163,0.653563279,0.653563279,0.85363367,8.05424286,2.575166085,0.838216075,64.34599156,74.34855367,5.050351351000001,68.02721088,91.00517491,0.861322715,55.06364139,1.940994204,1.5642313019999998,61.2882165,67.11419229,69.11837484,91.3193088,7.850671347,8.308631647,12.35041714,13.16988,12.35041714,179936.67,162135.0,14601.0,113097.33,Medium
4831,663638,The Gerber State Bank,3.303981135,0.419870522,2.884110612,0.338250251,2.197409903,0.146007303,0.8079070740000001,0.8079070740000001,0.8030401640000001,8.185737339,2.662830219,0.024198427,1500.0,69.83758701,4.215210526,67.46987952,97.41787262,1.094934065,61.57718121,0.7441721090000001,1.778149054,41.39270062,47.23508542,50.74158542,87.63126022,9.915219319,10.99789648,23.97423664,24.94698897,23.97423664,82187.67,80024.67,8111.67,33060.0,Medium
4832,557438,The Gifford State Bank,4.67462054,0.5201667839999999,4.1544537560000006,0.320710497,2.537313433,0.7401011470000001,0.7672381890000001,0.7672381890000001,0.7672381890000001,8.015117904,1.829817914,0.643984431,144.23076919999997,62.73254041,3.733926829,77.17041801,89.57156201,1.511772757,32.59824241,4.066208987,4.637589776,83.66265816,97.36073948,101.2826393,85.93059029999998,10.17825999,9.84536439,11.8556662,13.10968914,11.8556662,162140.0,145338.0,15520.67,129195.67,Medium
4833,928056,The Girard National Bank,4.810124881,0.719318109,4.090806772,0.797838125,2.918085884,0.053649359,1.289467045,1.289467045,1.64618822,10.56188726,7.992085009,0.052922076,144.9152542,62.79638562,3.691188235,24.33090024,93.67237077,1.7371325169999998,99.28671507,1.317924086,1.7496122369999998,70.26798321,89.04337536,94.28172495,78.91433015,12.45764954,10.55760548,13.69835043,14.952233499999998,13.69835043,637472.67,595286.0,77827.0,445938.67,Medium
4834,508270,The Glen Burnie Mutual Savings Bank,3.820560542,2.767814845,1.052745697,0.050371844000000006,0.776565927,0.0,0.22457447100000005,0.226673298,0.226673298,2.988101546,2.988101546,0.0,47.6072566992661,77.56813417,24.046,0.0,91.01409798,0.495433572,26.11190818,1.4493054980000002,1.897347253,76.00744407,82.86332827,82.86332827,91.72627464,7.563628046,7.558284502999999,16.5277052,17.35465843,16.5277052,95291.33,86060.67,7228.67,72405.0,Medium
4835,821157,The Goose River Bank,4.364994763,0.285105073,4.07988969,0.373035489,2.992647939,0.0,1.162599395,1.162599395,1.162599395,11.92348042,6.261971732,0.04251416,0.0,72.02093398,4.38837037,47.48201439,94.54365917,1.103603866,143.78787880000004,0.557027835,0.767522183,71.77388046,87.98419136,89.44163398,81.57588238,9.879648227999999,10.14370463,11.9121528,12.87171761,11.9121528,119559.67,110836.33,11657.67,84677.67,Medium
4838,718538,The Grant County Bank,4.988676459,0.456087966,4.532588493,0.438095791,3.072940245,0.062697072,1.105576658,1.098766188,1.437330377,8.692328462,3.732369283,0.104750784,73.39449541,67.00307903,3.461959459,57.06134094,91.50067334,0.929488852,59.85334555,1.91268029,1.552943856,81.5043816,96.55851723,102.1041668,84.40931358,12.66975038,13.66075322,17.26695541,18.23112511,17.26695541,255195.33,233288.33,32258.33,208113.0,Medium
4839,560830,The Granville National Bank,3.563470805,0.198529051,3.364941755,0.331749624,2.075804789,0.028435682,1.11610052,1.11610052,1.400457341,10.29021239,8.323929769,-0.020749756,-300.0,59.22920892,4.996705882,19.10828025,94.17851761,1.352418039,95.00924214,0.636890186,1.423459454,44.137314,49.73403197,50.47592121,88.74670371,10.85891882,10.73528362,25.74421326,27.00002854,25.74421326,84401.0,79585.33,9154.33,38554.67,Medium
4840,557317,The Gratz Bank,4.076229273,0.6469239489999999,3.4293053239999995,0.412365934,2.114794101,0.088904582,1.127764081,1.09396773,1.365095178,12.34465567,9.576891374,0.031200293,414.7058824,58.56469356,6.33896,22.42074928,93.33928594,0.982027305,205.0428164,0.331600136,0.478937679,68.55667176,76.25406206,80.54840934,89.90559966,8.989802744,8.639300646,13.76303719,14.86050771,13.76303719,317194.0,295861.67,28109.33,217946.67,Medium
4841,831008,The Guilford Savings Bank,3.8663857,0.533304419,3.333081281,0.506469039,2.894526361,0.05048747,0.561080538,0.5659911089999999,0.671217625,4.620424031000001,4.620424031000001,-0.008274726,-826.0869565,80.17222345,6.8645625,0.0,93.01237853,0.998603781,201.4883062,0.367050756,0.495613765,73.32027455,96.32609888,104.0875451,76.11672786,12.13998915,11.93214288,16.53236374,17.83355789,16.53236374,752662.0,700913.0,92199.33,555909.67,Medium
4842,502559,The Gunnison Bank and Trust Company,5.128396428,0.23300709,4.895389338999999,1.153171532,3.652760097,0.025205935,1.560667483,1.560667483,2.064786185,16.97639641,12.40670693,-0.014133211,-240.0,63.60643745,2.803411765,26.9179004,93.43761803,1.326855051,1089.849550892263,0.0,0.0,75.21192664,83.57601688,85.65403365,89.99223635,9.422342524,9.559472291,13.39544605,14.64505968,13.39544605,95215.67,89267.67,8753.33,70755.33,Medium
